Date,CG,T_a,v,P_PV_TE,N_PV_TE
,W/m2,K,m/s,(W),(%)
12/8/2021,9317.6375,259.29,5.05,1.597287195,10.73128363
12/9/2021,9669.5575,254.58,4.57,1.674444457,10.7650645
12/10/2021,9645.745,251.79,4.6,1.663248075,10.75591574
12/11/2021,9268.44375,250.45,4.85,1.576086295,10.71359268
12/12/2021,8088.70375,262.24,4.75,1.363071812,10.64824583
12/13/2021,7816.03875,267.64,3.35,1.348288732,10.67908893
12/14/2021,8326.4125,265.71,0.49,1.539142908,10.81848603
12/15/2021,8054.50375,265.58,3.93,1.380054744,10.67748496
12/16/2021,8484.3775,271.24,5.77,1.43649713,10.67346934
12/17/2021,8506.32625,268.58,3.65,1.484377318,10.72999149
12/18/2021,8627.28,267,2.16,1.550135384,10.78623433
12/19/2021,8263.59875,268.4,3.24,1.44425382,10.7219652
12/20/2021,8621.26125,260.96,7.07,1.41762866,10.62061314
12/21/2021,8874.42375,253.77,3.91,1.528416935,10.72185384
12/22/2021,8922.0625,250.5,3.83,1.535144545,10.72204453
12/23/2021,9072.26125,256.88,5.62,1.528566233,10.68758834
12/24/2021,8801.385,259.8,8.71,1.420567726,10.58682344
12/25/2021,8645.6075,260.43,5.38,1.456197668,10.66997942
12/26/2021,8924.88875,261.69,7.7,1.46529432,10.62866338
12/27/2021,9149.35375,258.19,5.6,1.546974694,10.6975993
12/28/2021,8992.265,259.35,2.45,1.608334307,10.79506137
12/29/2021,9295.8475,255.98,3.28,1.639962137,10.78406262
12/30/2021,8669.18375,259.44,2.6,1.534192588,10.76200179
12/31/2021,8778.055,264.38,4.98,1.499376571,10.70230093
