Date,CG,T_a,v,P_PV_TE,N_PV_TE
1/1/2019,W/m2,K,(m/s),W,%
3/3/2020,77596.21,289.61,4.61,8.77408104,12.36067851
3/4/2020,84152.2275,288.8,2.53,8.797705699,12.41999276
3/5/2020,86095.0625,290.36,2.22,9.24278515,12.49541407
3/6/2020,79621.63125,291.3,1.38,7.886036812,12.19576447
3/7/2020,80046.85,293.77,3.97,8.992505792,12.39999312
3/8/2020,77200.4575,294.37,2.43,8.657620905,12.39480076
3/9/2020,76555.76125,291.85,4.67,10.36211008,12.63031939
3/10/2020,82357.0125,290.53,3.54,9.795497883,12.56415331
3/11/2020,86706.79875,291.94,2.13,10.66695146,12.69987384
3/12/2020,88772.485,292.7,3.22,9.45123085,12.53802896
3/13/2020,85632.83125,293.33,4.6,11.06560745,12.62557996
3/14/2020,86499.86,295,6.38,10.53891061,12.49831171
3/15/2020,70809.57625,294.56,5.16,12.70744067,12.87074996
3/16/2020,80140.8025,294.19,3.23,12.68246731,12.8085699
3/17/2020,83839.51375,293.2,2.86,13.29900819,12.88214569
3/18/2020,77426.5625,295.8,5.33,12.72913462,12.86305837
3/19/2020,79242.01625,296.9,2.95,12.26649187,12.75763803
3/20/2020,81976.11125,294.83,2.53,12.66231128,12.82339788
3/21/2020,80771.61875,296.03,2.21,14.01207771,12.95738307
3/22/2020,85043.89625,296.06,3.91,14.55082229,13.00780822
3/23/2020,87962.06625,290.47,6.58,14.91942084,13.01676728
3/24/2020,93244.635,289.55,3.55,15.0881076,13.04102938
3/25/2020,90221.5825,291.6,0.45,15.30464919,13.07080729
3/26/2020,80860.345,295.34,2.87,15.03556848,13.03317488
3/27/2020,82215.8575,296.87,2.97,16.01133048,13.12254827
3/28/2020,86998.22375,298.48,1.46,17.52647276,13.2602392
3/29/2020,80795.0075,300.65,2.72,15.44357626,13.09581812
3/30/2020,85252.765,295.91,5.38,15.12416151,13.08134001
3/31/2020,84102.6675,294.57,3.17,13.23442044,12.85244736
4/1/2020,89181.00625,295.34,3.48,16.40831688,13.12807856
4/2/2020,71008.73375,298.36,6.45,16.88213696,13.1449333
4/3/2020,85975.2375,299.39,2.56,16.96894859,13.16183667
4/4/2020,87727.545,298.38,1.75,15.74704651,13.06463069
4/5/2020,83056.9525,297.23,4.99,18.03044645,13.2463261
4/6/2020,85307.25125,298.71,4.41,18.36077787,13.26063352
4/7/2020,84521.375,300.21,2.8,19.32552209,13.31567977
4/8/2020,84960.23,302.23,2.94,19.30933747,13.32224608
4/9/2020,86256.2625,303.89,5.66,15.31251325,13.06852104
4/10/2020,87544.06125,305,7.25,19.07406646,13.2987977
4/11/2020,86325.39,304.91,4.55,19.2141312,13.30199528
4/12/2020,85605.805,300.56,2.24,19.28346006,13.31191784
4/13/2020,85753.76,300.84,2.64,21.64730381,13.43545086
4/14/2020,82512.60375,295.63,5.41,18.31580892,13.24497815
4/15/2020,87912.67125,295.89,5.96,18.32373675,13.27226001
4/16/2020,86299.45625,293.2,3.75,20.67566062,13.37311684
4/17/2020,93633.7275,294.76,1.84,20.37830974,13.35404292
4/18/2020,86407.16,297.86,4.97,20.44852117,13.34789881
4/19/2020,84695.59875,299.57,4.48,21.1567938,13.38903177
4/20/2020,82902.2525,297.09,2.89,22.97944636,13.47921451
4/21/2020,84913.62875,294.98,2.88,20.95859115,13.38747003
4/22/2020,88668.2925,294.02,2.22,20.84177284,13.36065446
4/23/2020,93220.00125,298.48,2.4,21.20220469,13.36903406
4/24/2020,101329.4988,301.84,2.09,23.27276388,13.46957895
4/25/2020,96694.01875,303.15,2.58,24.21799134,13.50512941
4/26/2020,92292.32125,303.34,5.4,22.85198993,13.46948429
4/27/2020,89986.49875,300.97,4.09,25.03864179,13.51899174
4/28/2020,90240.24,298.38,3.39,23.85742096,13.49440672
4/29/2020,91419.7025,300.37,5.3,24.46607387,13.50750562
4/30/2020,84040.53375,303.35,5.96,20.84514508,13.36500806
5/1/2020,89976.59875,300.92,4.18,24.75353796,13.51266518
5/2/2020,88722.88875,301.16,2.81,24.2100775,13.49412827
5/3/2020,90863.72625,302.27,1.56,24.39108563,13.49468236
5/4/2020,96230.10875,300.62,4.23,23.12005519,13.46577078
5/5/2020,92120.99,301.63,4.23,22.48197178,13.45158535
5/6/2020,89690.845,303.93,4.02,22.91524654,13.46083553
5/7/2020,88345.795,303.82,1.23,22.96515718,13.46259225
5/8/2020,86662.25,301.87,4.76,24.16061194,13.4873737
5/9/2020,84617.395,301.9,3.61,24.47819527,13.50963888
5/10/2020,91801.55625,305.01,3.16,23.91218661,13.48850152
5/11/2020,83896.3625,305.82,3.44,23.79394921,13.46977242
5/12/2020,82897.0575,304.28,4.03,27.35592551,13.53981377
5/13/2020,86239.63625,303.37,3.43,23.73135761,13.47144657
5/14/2020,93850.12875,301.92,4.07,25.63131957,13.5122208
5/15/2020,101147.6988,302.11,4.99,25.06812387,13.51171733
5/16/2020,95230.92625,302.48,2.92,26.31332811,13.53066195
5/17/2020,95256.6525,304.35,1.42,26.17435193,13.52492581
5/18/2020,96547.35125,304.91,1.48,24.78514865,13.49401362
5/19/2020,100736.0838,305.44,1.06,26.18939509,13.52416056
5/20/2020,92099.5975,305.13,2.72,26.03081632,13.52265574
5/21/2020,94213.885,304.95,3.58,26.87729121,13.53676015
5/22/2020,101371.7713,304.83,4,26.32301385,13.52818073
5/23/2020,106246.3988,304.97,3.02,27.31258034,13.53826608
5/24/2020,105799.9263,305.38,1.57,28.26836205,13.54804509
5/25/2020,103953.6738,305.96,2.91,28.35765521,13.5481871
5/26/2020,103233.4838,306.11,3.33,26.97376759,13.53741082
5/27/2020,95735.69375,303.63,4.2,27.31156299,13.5459363
5/28/2020,99955.39,305.04,4,25.55103596,13.52535805
5/29/2020,100567.6938,306.44,4.4,27.10215801,13.5388066
5/30/2020,100497.5713,307.44,3.95,24.70826239,13.50647528
5/31/2020,101350.4888,307.47,4.16,24.92563226,13.4977546
6/1/2020,100645.38,306.72,3.56,25.42395615,13.50595374
6/2/2020,105368.1025,307.62,3.08,26.79699866,13.52847983
6/3/2020,99849.99375,308.22,3.32,24.52792139,13.484772
6/4/2020,102784.4363,308.7,2.59,25.77670497,13.51706004
6/5/2020,98796.3075,308.49,2.91,28.03936082,13.54183469
6/6/2020,98051.63,308.2,5.01,26.7567568,13.5335116
6/7/2020,96195.95375,308,5.07,28.10636266,13.54771077
6/8/2020,94302.81375,307.79,4.21,27.41166503,13.54722799
6/9/2020,91733.99,308.08,0.74,27.27648318,13.53951399
6/10/2020,89079.785,308.53,2.7,26.30773229,13.53034437
6/11/2020,98183.59375,308.33,3.66,27.19657038,13.53881794
6/12/2020,101443.7863,308.74,2.14,27.74640831,13.5473182
6/13/2020,101310.9563,308.7,2.1,26.01398098,13.52530904
6/14/2020,98896.46,307.5,3.86,26.65706201,13.52687585
6/15/2020,97833.09875,307.32,3.71,27.15768307,13.53431388
6/16/2020,103000.915,308.19,2.09,26.95003646,13.53553512
6/17/2020,97471.32,310.02,1.94,27.49163757,13.54052784
6/18/2020,100296.57,308.92,4.17,28.39600443,13.54818474
6/19/2020,103029.0288,307.13,5.76,28.09579576,13.54813554
6/20/2020,106209.6563,306.43,5.26,27.81824718,13.54748895
6/21/2020,103379.5413,307.22,2.57,27.20820626,13.53919747
6/22/2020,100711.4138,306.72,2.44,27.38939368,13.53831139
6/23/2020,104021.9,304.83,6.13,29.88150712,13.54428918
6/24/2020,99776.19625,305.31,6.35,28.7829583,13.54757628
6/25/2020,99859.2225,305,4.93,28.82324014,13.54254647
6/26/2020,91491.29,306.96,5.38,27.34976526,13.53972912
6/27/2020,98106.32875,307.68,4.87,28.17126005,13.54816075
6/28/2020,101122.455,308.88,4.95,26.73409025,13.5331648
6/29/2020,102743.2613,308.74,3.01,26.70469006,13.53639176
6/30/2020,102180.3163,309.78,2.98,29.07800533,13.54796155
7/1/2020,99964.51375,309.69,3.41,28.08160999,13.54171211
7/2/2020,96715.21625,309.83,1.87,27.43774087,13.53915661
7/3/2020,98727.03875,309.25,4.13,26.88624867,13.5355782
7/4/2020,105229.9563,308.58,4.63,27.56806585,13.5407021
7/5/2020,99128.8575,309.46,2.15,25.92872382,13.528869
7/6/2020,100348.3763,310.11,1.23,28.20229455,13.54813681
7/7/2020,100264.5938,310.68,1.75,28.07768852,13.5419137
7/8/2020,101258.1788,310.87,0.65,27.41532655,13.54011086
7/9/2020,100049.8713,310.37,3.6,25.21573158,13.52181984
7/10/2020,98873.675,309.83,4.81,27.26150173,13.53788199
7/11/2020,103245.435,310.13,5.65,28.32740289,13.54815634
7/12/2020,94760.04,310.26,4.79,25.68676474,13.51643183
7/13/2020,98281.4875,310.45,4.7,27.40912858,13.54704016
7/14/2020,94520.99625,309.86,3.63,26.69095763,13.53679942
7/15/2020,98537.56125,309.93,2.63,23.05507723,13.45190153
7/16/2020,92093.03625,311.01,2.52,26.21053487,13.52830727
7/17/2020,93380.95125,309.74,3.95,26.13501649,13.52634087
7/18/2020,97015.68625,309.68,4.41,25.64424383,13.52244459
7/19/2020,101519.3538,309.37,5.75,26.71472077,13.53558226
7/20/2020,97934.735,310.1,2.1,26.80126373,13.5371876
7/21/2020,87583.2025,311.83,5.27,25.81275951,13.52727912
7/22/2020,95729.12625,310.59,7.11,24.76725251,13.50782051
7/23/2020,88445.01375,310.6,3.55,25.39474442,13.51394679
7/24/2020,87531.4275,310.28,4.4,25.61499205,13.51936234
7/25/2020,93783.3375,309.99,2.86,26.34595175,13.53188213
7/26/2020,87645.19625,309.72,4.13,26.28627511,13.5321185
7/27/2020,100368.1213,309.17,4.23,25.06598154,13.51553162
7/28/2020,92523.66375,310.6,2.37,24.18894982,13.50243028
7/29/2020,94908.70375,311.57,2.39,24.52083562,13.50327378
7/30/2020,91425.97,311.14,1.8,23.38746041,13.47614809
7/31/2020,92094.08,312.23,1.58,24.21636903,13.48972405
8/1/2020,91626.45875,312.52,3.77,24.61542331,13.50107719
8/2/2020,93109.10625,312.69,2.19,25.91364206,13.53179689
8/3/2020,91191.07625,312.18,0.57,24.31393216,13.49922652
8/4/2020,95333.02625,310.78,5.41,24.44715104,13.50413409
8/5/2020,102006.8788,309.32,5.06,24.69480671,13.51074822
8/6/2020,95878.00875,308.39,5.28,23.47815909,13.48265521
8/7/2020,98647.83875,307.4,6.04,23.41380508,13.48610314
8/8/2020,90332.59875,308.48,5.45,23.86737808,13.4907955
8/9/2020,91867.7975,308.87,5.16,23.72271377,13.4879307
8/10/2020,89752.9175,308.43,4.85,22.77102114,13.46050318
8/11/2020,91011.8475,307.82,6.13,23.97910462,13.49997574
8/12/2020,98233.31875,305.87,5.86,22.88142657,13.45938185
8/13/2020,94330.585,306.26,3.5,21.28981956,13.40399827
8/14/2020,97984.07625,307.36,4.59,21.93112568,13.42094435
8/15/2020,95835.95,307.79,5.73,21.76749732,13.4228294
8/16/2020,96358.905,308.02,5.18,21.16706404,13.40907608
8/17/2020,93759.14875,308.54,3.72,21.32885998,13.41713197
8/18/2020,92115.96125,308.22,5.19,22.32469095,13.4461079
8/19/2020,100339.295,306.2,4.97,23.28562177,13.4802372
8/20/2020,96207.94625,306.34,3.87,22.47912977,13.4649275
8/21/2020,100385.7663,307.55,4.24,22.12499697,13.45068759
8/22/2020,96190.91125,308.71,3.45,22.18100339,13.45038574
8/23/2020,94238.17125,309.73,3.82,21.44805946,13.42549141
8/24/2020,93571.74125,310.29,1.48,20.80096727,13.39573281
8/25/2020,89677.71625,309.88,3.27,19.12274255,13.31153834
8/26/2020,92839.37375,308.54,3.11,20.26839483,13.3783162
8/27/2020,88818.27375,307.89,3.4,19.1981823,13.3228091
8/28/2020,91380.82875,307.1,2.94,19.98998859,13.36256705
8/29/2020,92608.96625,306.09,3.48,19.44591112,13.33979178
8/30/2020,98420.9225,305.9,4.53,19.65945477,13.33951731
8/31/2020,93952.1425,306.33,4.02,16.21854282,13.14388624
9/1/2020,94116.04625,306.14,2.29,17.42620428,13.20106512
9/2/2020,87155.86,307.29,2.8,18.24226249,13.27934371
9/3/2020,81977.155,306.77,4.2,17.42858771,13.21374325
9/4/2020,95683.27,306.58,2.3,17.26531551,13.19569232
9/5/2020,88156.5425,307.41,1.79,15.67818583,13.09931924
9/6/2020,91212,306.62,1.24,16.45103046,13.16489719
9/7/2020,89419.5675,306.37,3.46,16.75508038,13.18773214
9/8/2020,95780.3225,304.96,3.77,16.49169011,13.18791174
9/9/2020,89744.55,305.92,2.32,16.05221651,13.13101048
9/10/2020,92368.3225,306.89,0.99,16.20855196,13.13697294
9/11/2020,90187.78625,306.74,0.81,14.66040401,12.99550832
9/12/2020,86392.6575,306.83,3.48,15.12785402,13.03869376
9/13/2020,93478.095,306.01,4.11,14.65963837,13.03401167
9/14/2020,86976.31875,306.54,1.79,12.64661012,12.83505527
9/15/2020,86820.8925,308.24,0.58,15.05131047,13.03966224
9/16/2020,83794.40875,307.04,2.82,15.02403203,13.04457453
9/17/2020,89901.66,305.47,2.85,15.84718455,13.15052792
9/18/2020,88628.1925,305.56,1.82,12.79962657,12.8438889
9/19/2020,89042.09625,305.04,2.24,13.96480901,12.97104273
9/20/2020,91290.07625,305.36,3.01,13.49083665,12.91367258
9/21/2020,86073.645,304.88,4.73,13.38401958,12.90490434
9/22/2020,88076.90375,304.18,5.97,11.47710716,12.70217124
9/23/2020,86878.97375,303.83,4.2,10.9027932,12.63269214
9/24/2020,86379.66875,304.57,3.93,13.36628067,12.94082512
9/25/2020,86774.1825,304.77,2.54,12.35698073,12.85475781
9/26/2020,86741.16875,304.17,3.57,11.32118463,12.73088796
9/27/2020,87692.94375,304.61,2.38,9.37228846,12.48516338
9/28/2020,84700.75625,304.5,3.32,10.78157235,12.64593319
9/29/2020,82284.1975,303.33,3.86,9.907869933,12.54450776
9/30/2020,82728.28375,302.34,4.02,10.34862544,12.61473093
10/1/2020,86400.00625,302.55,3.12,11.45511387,12.72833705
10/2/2020,82693.14,303.24,0.98,11.18761622,12.69927751
10/3/2020,82196.32625,303.63,0.89,10.25415523,12.60873588
10/4/2020,84282.00625,302.3,2.88,9.699351485,12.54650902
10/5/2020,82581.4325,302.62,1.79,9.752577673,12.5406972
10/6/2020,83701.90375,303.34,1.35,9.271731165,12.47429427
10/7/2020,79499.81125,303.23,1.3,9.217858093,12.45940784
10/8/2020,78807.825,301.98,3.87,8.690741812,12.3786637
10/9/2020,79878.9,300.52,3.79,8.119559368,12.30168735
10/10/2020,83640.405,299.34,2.85,7.774738785,12.25908609
10/11/2020,81412.78625,297.76,3.22,8.059075391,12.33374646
10/12/2020,81732.7825,296.64,2.83,8.213926163,12.34526924
10/13/2020,83031.94625,296.7,3.32,5.300156847,11.8536872
10/14/2020,80241.07,296.99,3.66,6.731315692,12.11532893
10/15/2020,84664.63625,297.78,1.72,6.931071938,12.16617027
10/16/2020,79681.4025,298.2,1.38,7.655880409,12.22309214
10/17/2020,80735.455,296.89,2.75,7.744645645,12.28514905
10/18/2020,77853.985,296.8,2.09,8.052956862,12.35917827
10/19/2020,78926.8,296.82,2.75,6.656994164,12.05398727
10/20/2020,77789.28875,296.43,3.9,6.94364545,12.08410081
10/21/2020,76839.0375,295.7,4.38,6.706534448,12.04187123
10/22/2020,78697.87,295.8,4,6.98922995,12.15838468
10/23/2020,74489.17875,296.02,4.56,5.599535454,11.876633
10/24/2020,76996.8075,295.99,4.75,5.68548712,11.83984528
10/25/2020,75998.02875,294.96,2.15,6.046671761,11.97185359
10/26/2020,76935.52875,294.93,3.58,5.9077158,11.96934698
10/27/2020,74359.49125,295.58,2.45,4.499175126,11.70336736
10/28/2020,72416.3325,295.58,1.26,4.346486705,11.57914146
10/29/2020,75039.42875,295.53,2.03,4.486071158,11.61282867
10/30/2020,74139.27625,294.89,2.15,4.032787686,11.5334828
10/31/2020,74879.37,294.68,2.25,4.133190385,11.59371061
